,N,P,K,temperature,humidity,ph,rainfall,label
595,4.0,11.355580609528229,3.0959070880363924,21.513026421682675,1814.4229179426577,4.501490179048239,7.079866295679798,13
596,22.0,10.511330371426789,2.776502212689949,20.570431778596095,2922.6871102221503,4.501490179048239,8.813609079154281,13
597,33.0,10.061165279864243,2.837299932123276,18.422008035414997,1757.710970452488,4.501490179048239,8.473933121237982,13
598,2.0,10.511330371426789,2.837299932123276,19.124750190703473,1583.8865514024167,3.2627859527448715,6.775997560816982,13
599,16.0,10.511330371426789,3.049241674807689,22.662390219665916,1891.7596270796378,2.549037590258535,6.290273256415891,13
600,19.0,10.942080789046422,3.000301390202748,20.20307384840095,6253.593650001577,3.9464035972203595,7.924915364099124,14
601,8.0,10.836087899247259,3.000301390202748,20.82396946139357,5238.6175963905725,3.8721808583228534,6.7972659795302715,14
602,36.0,10.942080789046422,3.000301390202748,19.91376326287352,5741.99160796746,3.6737144215747133,7.96030485922722,14
603,10.0,11.04699730052795,2.776502212689949,20.71403813946865,5276.221942667015,3.770030519771914,6.597535476860903,14
604,22.0,11.04699730052795,2.837299932123276,21.883754147416667,6181.672308111892,3.8011812217629086,7.250602377571407,14
605,9.0,11.15086729776222,3.1831963458527297,21.892951781952664,6545.695468997065,3.9365227983386437,7.121391969086027,14
606,34.0,11.355580609528229,3.140499847129577,20.98083359582038,5585.1263996776,3.8235253191673153,8.034110259163912,14
607,31.0,10.511330371426789,3.2241513727915367,20.273935098242735,5920.733212601126,3.952016460486369,7.815497638577045,14
608,0.0,10.288827210023097,2.89462498072755,21.750144405272323,6273.3886994110035,3.8503984926473054,7.033316341368777,14
609,21.0,9.09134561594944,3.000301390202748,20.693491029523845,5425.622905571494,3.8872438103346294,7.3938096376907065,14
610,28.0,8.564196684819853,3.0959070880363924,21.645220629152558,6092.787971326277,3.9323295401812763,8.239267195624194,14
611,17.0,10.620746311528995,2.837299932123276,20.51370603679323,6050.8416057016175,3.536185895796936,7.242756453118325,14
612,24.0,9.467062920270967,3.140499847129577,20.748725905083614,5459.297742779533,3.5683880576682134,7.196615623882262,14
613,28.0,9.945292804075764,2.776502212689949,21.28717471191132,5831.653478387911,3.687917024546454,7.333847435906535,14
614,21.0,8.96251766442952,3.049241674807689,21.79926620742846,6050.909412113577,3.6745750732402405,6.695950381295306,14
615,34.0,11.456477294555482,3.2241513727915367,21.818958717998516,5862.008768781894,3.752900534339094,6.953116055272512,14
616,19.0,10.728987342927544,3.0959070880363924,20.500252817656506,5194.488233461478,3.782333981153198,7.109114064122968,14
617,31.0,11.253719309245886,2.7117835388997182,19.9798544957834,5832.647146684443,3.9151653092850784,7.718230654137583,14
618,19.0,8.564196684819853,3.1831963458527297,19.979881366601514,5641.37881744798,3.797468040688759,7.557249302632054,14
619,24.0,10.728987342927544,2.837299932123276,21.250379005144445,6447.5879450826915,3.5649311464847404,8.106248311129148,14
620,13.0,10.061165279864243,3.000301390202748,21.431010594041332,6273.579584581811,3.627528336157517,7.132092125518242,14
621,31.0,10.728987342927544,2.776502212689949,21.104455464149645,5956.984806936416,3.5805840817860983,7.518074710816385,14
622,28.0,9.827997495205167,3.140499847129577,21.727277331284277,5173.603501166175,3.599520045080422,8.05138217151614,14
623,31.0,8.831772202466011,3.049241674807689,20.069021140364352,6043.830117249409,3.712638688649267,6.676778939002792,14
624,33.0,11.456477294555482,2.7117835388997182,21.248464731942324,5362.957851068667,3.610472292851779,8.035862817620664,14
625,34.0,9.827997495205167,3.049241674807689,20.72370776289215,5494.109398234624,3.4964234060471235,6.651937746429569,14
626,13.0,11.15086729776222,3.2241513727915367,20.800829226163774,6014.571292461035,3.7874112162030467,7.648455511018793,14
627,33.0,11.15086729776222,2.837299932123276,20.52255085756746,6392.306453786523,3.748053469573368,8.114742576035242,14
628,32.0,11.15086729776222,3.0959070880363924,21.068712228483342,6208.246035841291,3.7406870246314754,7.237080023227025,14
629,23.0,11.355580609528229,3.2241513727915367,20.47422685294629,6394.321149758957,3.5135562362986845,8.046797884480071,14
630,35.0,9.34354907408874,2.89462498072755,21.07945947102513,5351.97990264904,3.7084234686077564,8.239168337702736,14
631,6.0,10.17566191540243,3.1831963458527297,21.031807707547035,5781.301120198024,3.7513425315248665,7.513767322796566,14
632,29.0,8.699027676931923,3.2241513727915367,20.790300367202693,6349.8228340009955,3.919439309460871,7.519508678820222,14
633,4.0,8.699027676931923,3.0959070880363924,20.32427945960339,6003.675226881763,3.8615849684954107,7.181061112224628,14
634,10.0,11.355580609528229,3.0959070880363924,21.01306537982371,6131.823796646106,3.931899196562985,6.646565194144086,14
635,14.0,10.17566191540243,3.049241674807689,21.450339430777685,5808.3719967596135,3.8509653751727293,7.842091905446751,14
636,8.0,10.400703349799054,3.049241674807689,21.026880706072834,6453.139326453201,3.4611924795423024,7.650176909556565,14
637,20.0,9.218332290844376,2.7117835388997182,21.674613130954604,6294.455536471334,3.95334725398737,7.2717700502806615,14
638,36.0,9.58893672688952,3.0959070880363924,20.474626963013318,6157.54655864207,3.5489172249107583,8.149507584658801,14
639,14.0,11.15086729776222,2.7117835388997182,21.88157960594681,5570.818467390736,3.667400882036128,6.9019208365958535,14
640,11.0,11.456477294555482,3.140499847129577,20.13645585335569,6359.406322708436,3.8715883106475526,7.689975599659588,14
641,10.0,11.355580609528229,2.7117835388997182,21.850592986254494,6482.281804738846,3.5152150155813233,8.179268325297553,14
642,7.0,11.456477294555482,3.2241513727915367,20.783556941447777,5515.848709316401,3.5528760532055683,8.00731509560924,14
643,2.0,10.061165279864243,2.7117835388997182,21.876722494154272,5982.714099575458,3.5548250781171036,8.152009118077117,14
644,20.0,9.827997495205167,3.0959070880363924,21.68524169004624,6588.945099309123,3.808038828474736,7.939256317444121,14
645,2.0,9.09134561594944,2.7117835388997182,20.643705864446407,5537.28305531071,3.594084139003148,7.591069911563726,14
646,27.0,9.218332290844376,3.1831963458527297,20.48388107512073,6589.284681222042,3.886377154028595,7.804340476076614,14
647,35.0,10.17566191540243,2.7117835388997182,19.978413519382034,6200.256400465804,3.84627671058911,7.944038953945573,14
648,4.0,11.355580609528229,3.2241513727915367,20.37690796584216,5400.896883006108,3.4654252645165737,7.9178890447617425,14
649,1.0,10.17566191540243,3.1831963458527297,21.518860611353112,5925.803716633576,3.4683641596518253,8.189428044312443,14
650,36.0,9.58893672688952,3.049241674807689,20.844026209731883,5816.878660573167,3.92442355278061,7.80977265018014,14
651,11.0,9.945292804075764,3.1831963458527297,20.354590339852752,6559.861999596734,3.584270185548981,8.036760907719907,14
652,34.0,10.061165279864243,2.948852892574594,20.12048581624986,5902.83400506997,3.6398179210216055,7.824086690194955,14
653,21.0,9.70922966829239,2.89462498072755,19.95138723621773,6117.535061241725,3.918571756029507,7.648063188955968,14
654,17.0,11.253719309245886,3.000301390202748,20.639733299346187,5971.646080418471,3.5690628424434725,6.832399909768781,14
655,25.0,9.218332290844376,3.049241674807689,20.410114224385207,5289.141296825494,3.476637332351202,7.208613684679965,14
656,2.0,8.96251766442952,2.89462498072755,20.274211228446028,6578.870705812935,3.6656130238525693,7.303522249449551,14
657,9.0,10.17566191540243,3.000301390202748,21.737137950257733,5733.2209756064285,3.542627327767271,8.01013730129684,14
658,37.0,10.288827210023097,3.2241513727915367,21.90814651137219,5962.447303667572,3.561968358200511,7.00020898935686,14
659,36.0,8.96251766442952,2.7117835388997182,20.844332050204777,6222.363304900036,3.5135016516563105,8.126680037881728,14
660,40.0,11.253719309245886,2.7117835388997182,21.599863817674866,6223.989924304867,3.844616002304724,7.133241428368387,14
661,30.0,9.70922966829239,2.776502212689949,21.78198042639698,5534.452133137665,3.57566180274315,7.677854636647809,14
662,1.0,11.355580609528229,3.140499847129577,20.227404653327284,6159.000082606809,3.945961858573715,7.1798683521050926,14
663,9.0,10.17566191540243,3.0959070880363924,20.435957635733214,6147.510787208989,3.5555754430018722,7.5835991818024695,14
664,14.0,9.34354907408874,2.837299932123276,21.370379689735486,6356.4851949238355,3.8976767772982246,6.605307224341105,14
665,35.0,10.620746311528995,2.948852892574594,19.976952511974044,6573.7272523099,3.7051941216490927,6.688639617167039,14
666,31.0,10.17566191540243,2.837299932123276,21.19976779117844,6123.917927853038,3.652924424837596,7.865462943448627,14
667,4.0,9.34354907408874,3.000301390202748,20.695366365088297,5663.925490174516,3.6797550530586984,6.687917773876045,14
668,30.0,8.831772202466011,3.2241513727915367,21.892242958497786,5152.602213107255,3.914409792154823,7.928848332225173,14
669,9.0,8.564196684819853,3.000301390202748,20.19046403865278,5267.179451953246,3.8126165364522246,6.933974404707135,14
670,20.0,9.34354907408874,3.000301390202748,21.468916776817004,6510.527785533685,3.8913130569119287,7.678487733265494,14
671,37.0,10.400703349799054,3.140499847129577,21.72916479463262,6356.90398213934,3.62042251728644,8.005400937779457,14
672,34.0,8.564196684819853,3.049241674807689,20.900471015430238,5504.004915331875,3.6980670083388265,8.138303897889239,14
673,14.0,8.831772202466011,2.7117835388997182,20.56803369532351,5689.150562803237,3.6461633340516992,7.544790285299931,14
674,23.0,9.09134561594944,3.0959070880363924,21.45754087462788,5406.0489125095255,3.7882836268129005,7.048485072844675,14
675,5.0,9.827997495205167,3.049241674807689,20.84383344065712,6284.580127244934,3.598435907398934,7.12558870045135,14
676,22.0,8.831772202466011,3.000301390202748,20.337128585523303,6057.108256930569,3.6584725997674985,6.834231415724148,14
677,40.0,10.511330371426789,2.837299932123276,21.048701250850204,6002.016482756483,3.7861756561477877,7.6177887766298475,14
678,27.0,11.04699730052795,3.000301390202748,21.426636678321568,6149.78432518966,3.563642377547586,7.719040500500356,14
679,31.0,9.218332290844376,3.0959070880363924,21.561998330821606,6007.738067440471,3.53646532026135,7.837121060526188,14
680,38.0,8.699027676931923,3.049241674807689,20.6143132197835,5820.54566360326,3.6335356641949756,6.5776698276631045,14
681,6.0,8.831772202466011,2.837299932123276,20.65360769235487,5180.628401152801,3.7363246208393597,6.7447034573073825,14
682,6.0,10.061165279864243,2.89462498072755,21.392569259845214,5171.102230382142,3.7135745922527166,6.905440313935626,14
683,24.0,9.70922966829239,2.837299932123276,21.87062808414082,5137.627600567287,3.6890196926715877,7.661223575078531,14
684,25.0,11.355580609528229,2.948852892574594,21.327104733357668,5647.702052546194,3.6690093606695178,7.192194672498011,14
685,32.0,11.04699730052795,3.049241674807689,20.169989854160683,6384.485383823735,3.7073013585668595,8.145088246531857,14
686,8.0,9.827997495205167,2.89462498072755,20.545976324003334,5898.795003706303,3.8607407537160494,7.140438098574915,14
687,19.0,9.09134561594944,2.837299932123276,21.474247513142473,5381.093931936934,3.8008714506175014,7.230404620793996,14
688,39.0,8.831772202466011,2.7117835388997182,21.27975635899639,5662.343229753219,3.766819410561075,8.23764562754835,14
689,33.0,8.831772202466011,2.948852892574594,20.54352033933308,6066.122262963346,3.9453702031073963,7.157608914358918,14
690,26.0,10.836087899247259,2.837299932123276,20.970722141262787,6428.927962773364,3.4888225919638316,7.582354253513049,14
691,21.0,10.511330371426789,2.7117835388997182,21.531839675476643,6464.495624303388,3.695427297611627,7.501288337451306,14
692,22.0,10.836087899247259,3.000301390202748,20.980404945620005,5640.703605869811,3.700801349307535,6.971207958128911,14
693,29.0,9.827997495205167,2.776502212689949,20.89468329433074,6269.96061122301,3.647189108833518,7.130750665950148,14
694,4.0,9.218332290844376,3.049241674807689,21.142421586527572,5195.3279424073835,3.718725990179567,7.217744668541824,14
695,10.0,8.831772202466011,3.0959070880363924,21.09450567047532,6455.105485986736,3.8896885189425356,8.158992375588607,14
696,4.0,9.70922966829239,2.948852892574594,20.563926549636047,5624.83953708308,3.8166772817838996,7.140906740787866,14
697,20.0,9.827997495205167,2.837299932123276,20.714217130757323,5649.087001234622,3.7414568053867603,6.671356634954421,14
698,23.0,9.827997495205167,3.140499847129577,21.12817191807833,6086.512643464104,3.8469551889891758,8.011937345454625,14
699,25.0,10.17566191540243,3.049241674807689,20.895551378039364,5619.533985020469,3.4863012945677356,7.785450716646274,14
700,56.0,13.21823741767327,2.7117835388997182,21.613728776201963,3112.857080962252,4.07727878456126,8.907819016393171,2
701,25.0,11.655475722282326,3.049241674807689,19.719708114989277,3651.8719944061527,3.875061366648594,8.654113727114105,2
702,42.0,11.55643435131295,3.0959070880363924,19.399715901079144,3018.42672588046,4.059936656692841,8.820380730799263,2
703,42.0,12.690457551624737,3.2241513727915367,24.70671069073227,3547.0654274208187,3.6059210116313642,8.977689279564686,2
704,44.0,11.253719309245886,2.89462498072755,20.619076433195783,3311.1774796474847,3.7631603916743264,8.939319167456029,2
705,50.0,10.942080789046422,2.776502212689949,21.15432092909158,3340.3273538747553,4.138375759379954,8.379152965381765,2
706,35.0,12.600155072450885,3.049241674807689,24.706308314052897,3227.73135118983,4.214865404647306,8.6378733406325,2
707,30.0,11.85090230837388,3.000301390202748,24.59039482268233,2945.1432925520353,3.6422119762394667,8.701642510575574,2
708,27.0,11.85090230837388,3.049241674807689,23.899776211232258,3714.004955779199,4.1202947969379515,9.000147511279803,2
709,50.0,12.780068263200777,2.837299932123276,19.973124796817245,3129.779116087741,3.625664562156267,9.009283055168828,2
710,39.0,12.690457551624737,3.1831963458527297,18.972873286694412,2905.8693013675343,3.965352159789773,8.769876611265346,2
711,57.0,12.137719339956176,3.2241513727915367,23.56468245451759,3480.597860195057,4.123929155000916,8.510104707166334,2
712,52.0,11.753624365177531,2.948852892574594,21.685703284625358,3672.5706077752548,3.820101716438302,8.674859750771393,2
713,55.0,12.04292986785134,3.0959070880363924,22.58919291961295,3726.665309366767,4.217892753712605,8.625940878088763,2
714,51.0,11.04699730052795,2.89462498072755,20.682055192872365,3219.413836174905,3.709174837613464,8.853825051728723,2
715,36.0,12.04292986785134,2.7117835388997182,22.02499585406506,3790.6045999758157,3.6899539643596238,8.653334308714673,2
716,59.0,10.942080789046422,2.948852892574594,23.155006723277484,3041.2891249548884,4.018113312923459,8.752948525051346,2
717,50.0,11.253719309245886,3.140499847129577,20.465267857947378,3040.7242955258507,4.145744673242489,8.794999759720064,2
718,30.0,11.94733070240339,3.2241513727915367,23.930371253096347,3260.484142655478,4.198223128502363,8.887639314277987,2
719,20.0,11.655475722282326,2.89462498072755,21.53095088333887,3302.698436419973,4.034697734581769,8.358883265919653,2
720,58.0,12.50914576479966,2.7117835388997182,20.47399635762944,3589.1895472896954,3.815312983927142,9.017632759609954,2
721,25.0,12.50914576479966,3.1831963458527297,20.934950726579796,2832.4158633471448,3.9475879830653997,9.063732823604097,2
722,52.0,12.50914576479966,2.776502212689949,20.416636696738294,3697.499636037088,3.892709851785306,8.902338783089476,2
723,40.0,11.753624365177531,2.89462498072755,22.250698899933315,3597.8760199654857,3.728174947022977,8.42298763041831,2
724,20.0,11.456477294555482,3.2241513727915367,20.12856429409689,3760.789380457883,3.7191861329828417,8.317000605522313,2
725,48.0,11.55643435131295,3.049241674807689,22.161307163265768,2957.5612086692695,3.6698333114793713,8.57001213815137,2
726,49.0,12.231717910185221,3.0959070880363924,20.98515398605314,2941.294415375385,3.917861720517217,8.449976002176673,2
727,48.0,11.655475722282326,2.7117835388997182,18.769192610253704,3483.1972151881514,4.11780733973866,8.580468372456927,2
728,32.0,12.04292986785134,2.837299932123276,25.319124475092455,3332.994734646445,3.935168952161668,8.815566298766555,2
729,21.0,11.753624365177531,3.0959070880363924,18.582043149183967,3605.2285576409827,3.7855818003894526,9.0485110617699,2
730,20.0,12.600155072450885,2.948852892574594,23.652148598280373,3234.187040040975,4.049550231033267,8.58068500053341,2
731,25.0,11.94733070240339,3.049241674807689,24.589867516809957,3703.49386799838,3.795945831708625,8.767653537368286,2
732,41.0,13.131876978970745,3.049241674807689,18.652613303798432,2824.9494695135677,3.646144016874411,8.855116894031651,2
733,53.0,12.137719339956176,2.837299932123276,23.177440098078694,3752.4853946995695,4.000899643303055,8.333129493260072,2
734,39.0,11.456477294555482,3.049241674807689,25.28654671646619,3154.8400977291813,3.8419331376068433,8.519622446469302,2
735,25.0,12.957272054794279,2.837299932123276,23.153144664376143,3708.413334634062,3.973695395148321,8.3816785916729,2
736,21.0,13.131876978970745,2.948852892574594,20.015341474291098,3496.7625912234244,3.81573307158068,8.800099545863421,2
737,57.0,11.456477294555482,2.837299932123276,19.375418450176255,3622.9633029146094,4.10143101294049,8.995774515107795,2
738,56.0,12.86900174868734,2.7117835388997182,22.104342997712806,2794.4625281983476,3.930226430494451,8.611231134323546,2
739,49.0,12.600155072450885,2.7117835388997182,23.029053769683923,3617.352294722659,3.922739509752289,9.061395170376823,2
740,24.0,13.30398635802908,2.948852892574594,21.746932655961434,3760.209373473323,3.759982482080881,8.572003601045695,2
741,49.0,12.957272054794279,2.89462498072755,19.940703687496118,3602.222265532412,4.04782665307589,8.274567623368243,2
742,28.0,12.231717910185221,2.948852892574594,25.112138313724653,2926.425888817807,4.194881849613589,8.936022869146306,2
743,55.0,13.131876978970745,3.049241674807689,24.273199376608734,3085.518573177428,3.6570372228084924,8.454371855412486,2
744,50.0,11.85090230837388,3.2241513727915367,21.17230293908974,3130.979282219006,3.723184162487397,8.82159703059687,2
745,34.0,13.30398635802908,2.948852892574594,22.984805011210963,3097.954668961962,3.6157337076755405,8.886462280090944,2
746,20.0,12.231717910185221,3.140499847129577,18.89714496599812,3192.293470428545,4.198616039411291,8.432045560779414,2
747,55.0,12.137719339956176,2.776502212689949,24.933423332900443,3830.787632523725,3.653923714575442,8.822493727653205,2
748,23.0,12.417414022262536,2.7117835388997182,25.086580845305992,3103.857654333116,4.052664672243013,8.271533392508209,2
749,53.0,12.780068263200777,2.7117835388997182,21.579637790882984,3297.9414978314558,4.10744527680772,8.922819577794582,2
750,26.0,12.137719339956176,2.776502212689949,21.355106903491027,3625.2915923186256,3.941952570701882,8.691390495499794,2
751,33.0,13.30398635802908,3.0959070880363924,20.986291591579864,3381.9281492085497,3.652531833881209,8.812647190023604,2
752,37.0,13.21823741767327,2.948852892574594,20.27940133395955,3790.574822533306,3.9261425078054413,8.776454173571326,2
753,33.0,12.86900174868734,3.049241674807689,24.03830420830831,3743.28980514439,3.70121812020575,8.381482883422496,2
754,22.0,10.942080789046422,3.000301390202748,24.650279559635763,3862.0295811223614,4.062296873833993,8.315305335126627,2
755,20.0,12.231717910185221,2.837299932123276,22.04773801145242,2799.5443738665704,3.6448312739888378,8.899388564502862,2
756,43.0,12.231717910185221,3.000301390202748,21.677922220942737,3432.1519959496186,4.097991323887905,8.778070371283256,2
757,44.0,12.957272054794279,3.0959070880363924,20.086532645505624,3637.3711295498615,4.230994324179417,8.75007275004745,2
758,34.0,11.456477294555482,2.776502212689949,22.892253046603955,3223.685700443453,4.013341688652152,8.470411743021447,2
759,21.0,12.600155072450885,2.837299932123276,23.003615450734568,3474.2500692306235,4.137936332053632,8.347219735244865,2
760,25.0,12.231717910185221,2.948852892574594,21.55578570476563,3224.2377854483893,3.908721217570271,8.671941343113662,2
761,41.0,11.655475722282326,2.7117835388997182,21.54494166815516,3212.9824508407187,4.031026691364594,8.548437913362193,2
762,28.0,11.94733070240339,3.140499847129577,20.860311156615687,2977.5075244556947,4.053416339227382,9.029524886499894,2
763,35.0,11.85090230837388,2.7117835388997182,20.92053412282337,3148.1671872605993,3.605045990758046,8.78280727422884,2
764,52.0,11.253719309245886,2.776502212689949,22.404279554474883,2902.1148044811594,3.937656655933826,8.880485393719844,2
765,58.0,12.86900174868734,3.2241513727915367,18.69261448269795,2924.4759789196332,3.9837641855570696,8.735479976146706,2
766,34.0,12.04292986785134,2.948852892574594,23.98650719602214,2805.912266244211,4.140870811511428,8.988573781861167,2
767,52.0,12.417414022262536,2.776502212689949,24.458327096639874,3479.4495959467804,4.115970174396045,8.663655289606073,2
768,23.0,11.15086729776222,2.948852892574594,23.898089225822567,3635.7495165586097,3.978502163944485,8.986396060596531,2
769,42.0,11.253719309245886,3.2241513727915367,20.220503869363526,3081.7005540381056,3.611882114731638,8.779208559329025,2
770,37.0,11.655475722282326,2.837299932123276,18.991895037955054,3848.286220818869,3.915009986227426,9.04872452068372,2
771,44.0,12.86900174868734,3.0959070880363924,21.989032461843564,3212.8464917673205,4.135072516625159,8.872101754131588,2
772,21.0,13.30398635802908,3.000301390202748,20.736307178287248,3666.766540801646,4.027093822595272,8.497138076842216,2
773,56.0,12.957272054794279,2.776502212689949,20.781727252050242,2906.595229539973,4.105545391342162,8.438669689694702,2
774,29.0,12.957272054794279,2.7117835388997182,20.966810314358717,3218.588307077572,3.8679355144808887,8.791425154278823,2
775,43.0,11.55643435131295,3.000301390202748,19.81492876081517,2949.503531493137,3.758092023852673,8.451169742362806,2
776,55.0,11.456477294555482,2.7117835388997182,23.869681274170215,3725.0182359986197,3.935505160154391,8.484999086319572,2
777,44.0,11.753624365177531,2.7117835388997182,19.504175364931744,3251.5801012084,4.021296901151064,8.44816421094082,2
778,29.0,12.137719339956176,3.049241674807689,21.82418875754405,3132.6131862265224,3.666334963754832,8.422813965646641,2
779,47.0,11.753624365177531,2.776502212689949,20.207727305910343,3535.152260716096,3.68675180254347,8.939923244698603,2
780,40.0,12.231717910185221,2.837299932123276,24.7670387640013,3320.118946914289,4.2109257497103325,8.829718328476416,2
781,58.0,11.55643435131295,2.7117835388997182,22.614326477728557,3221.9529580524677,4.052310458413732,8.409374614802909,2
782,41.0,12.780068263200777,2.89462498072755,21.115108756537413,2890.2380549541167,3.6551493538743127,8.984970277103594,2
783,58.0,13.21823741767327,2.837299932123276,20.07483670953261,3423.9436301441456,3.8758921245794706,8.382385408151261,2
784,27.0,11.655475722282326,3.1831963458527297,21.027528497207992,3497.9595691038703,4.0285531487509605,8.379805972622302,2
785,27.0,11.456477294555482,2.837299932123276,19.500259344729493,3159.8409041180607,3.8685214575051647,8.502380418503925,2
786,52.0,11.94733070240339,3.000301390202748,23.88280251784942,3430.03690831083,3.7631055687912114,8.745856032943756,2
787,44.0,10.942080789046422,3.2241513727915367,21.714881303626882,3403.3567847339323,4.0613672882571406,8.869640640183013,2
788,21.0,11.655475722282326,3.1831963458527297,24.338300273355635,3064.3636460648595,3.7795945473057,8.560241132128615,2
789,60.0,11.355580609528229,3.0959070880363924,23.23969274124098,3494.762917618387,3.9494475866155105,9.028389209159327,2
790,33.0,13.044892756535978,3.049241674807689,22.192008253131334,3372.3341678049323,3.8616416915882144,8.895014396041544,2
791,59.0,11.253719309245886,2.837299932123276,20.969904362902092,3447.361494139693,4.035559095218248,8.412094599034472,2
792,29.0,11.753624365177531,2.837299932123276,21.98456077558917,3623.291937845002,3.983643058879361,8.616805135222267,2
793,59.0,11.753624365177531,2.89462498072755,23.094883078009435,2801.108532886497,3.6185077453213252,8.628841726593166,2
794,29.0,12.417414022262536,2.7117835388997182,22.195473354813107,3149.3388139540543,3.7921413642953516,9.02555507087572,2
795,58.0,12.690457551624737,2.776502212689949,24.25661834588587,3377.510495538187,3.7929110574264104,8.529013860704033,2
796,55.0,13.044892756535978,3.0959070880363924,22.944765002401457,3091.3572363689204,4.224006651807977,8.52235072761218,2
797,42.0,13.21823741767327,3.140499847129577,20.39872785755614,3122.46635912806,3.7468987984693,8.731063980988537,2
798,44.0,13.044892756535978,3.049241674807689,23.76237487515646,2917.8279419360465,4.015492252733304,8.35463081487128,2
799,38.0,11.655475722282326,3.2241513727915367,23.835881456720553,3611.009409216425,4.077009939252423,8.443168585113378,2
800,32.0,12.957272054794279,2.7117835388997182,20.629475199335346,3144.1714357010087,4.149249038393175,7.148376604481445,10
801,13.0,11.55643435131295,3.0959070880363924,14.582363820441584,3121.0724023897105,4.2088683583087,7.399042098226251,10
802,38.0,11.456477294555482,3.000301390202748,21.862788371516015,2851.3617716299914,4.094978011453306,7.397159698226644,10
803,11.0,12.780068263200777,2.837299932123276,15.955071427405258,3857.6693660007295,3.6726545497210545,7.385244298407211,10
804,37.0,12.50914576479966,2.776502212689949,19.40935763108561,3695.176195472639,4.014463509568276,7.350082389616685,10
805,29.0,12.50914576479966,2.89462498072755,16.52990456235944,3003.0862598516474,3.559409304064405,7.8442693019982315,10
806,2.0,12.600155072450885,2.89462498072755,19.609995342918992,2885.3921451373867,4.260159517984617,7.676261656563649,10
807,6.0,11.355580609528229,3.049241674807689,19.619523865192185,3428.2139904483774,3.4199932773645694,7.677511729220045,10
808,13.0,11.85090230837388,3.000301390202748,14.362371547221981,3048.0223478956354,3.6508199097525527,6.6069231780343145,10
809,8.0,11.253719309245886,2.837299932123276,21.111820620066215,3768.4064236439995,3.9955829441423427,6.495663540934761,10
810,6.0,13.044892756535978,3.000301390202748,19.06262528300687,2815.854046495891,3.3779741382998125,7.558862704357238,10
811,2.0,12.86900174868734,3.0959070880363924,17.739539788251996,2967.216058752164,3.6851091257990896,7.785619574311083,10
812,3.0,12.324943665032626,3.140499847129577,21.057788604604696,3111.726143456108,4.002061984294247,7.118796244363866,10
813,27.0,13.30398635802908,3.1831963458527297,20.883536269063157,2965.7459640855213,4.2499543886010525,7.550717167845905,10
814,39.0,13.131876978970745,2.7117835388997182,15.948791504284896,3050.719644645183,3.3085030326184235,7.030069901040324,10
815,40.0,13.21823741767327,2.837299932123276,15.786747483564517,3111.627470005515,3.555961898789408,6.79091461933987,10
816,37.0,11.655475722282326,3.0959070880363924,17.829042781479135,2950.46449354511,4.0497223444161525,7.6020242068047335,10
817,31.0,11.456477294555482,3.1831963458527297,18.796277843365893,3397.1326493133975,4.205771603658417,7.744115407010433,10
818,22.0,12.137719339956176,3.0959070880363924,21.302307351541447,3249.4735412639143,4.087604720846025,7.937881867673009,10
819,3.0,13.131876978970745,2.89462498072755,15.135791247496813,3710.399288543983,3.799367582009244,7.676674633799097,10
820,4.0,13.30398635802908,2.776502212689949,21.41596205300752,3638.2026288903157,4.071214035088018,7.263672666530938,10
821,13.0,11.55643435131295,3.1831963458527297,13.759306908981324,3830.332533682749,4.1616108025751375,7.57567758611815,10
822,12.0,12.04292986785134,3.000301390202748,20.189991202249637,3135.756091580671,4.01993103021093,7.227307951344795,10
823,4.0,11.55643435131295,3.049241674807689,18.40287679150808,2797.0115205788916,3.7310755570901266,7.5339504003100615,10
824,9.0,11.456477294555482,3.049241674807689,21.92838523476353,3558.5060086747962,4.109699711050993,6.921485422270682,10
825,18.0,12.04292986785134,3.0959070880363924,19.126891224336084,3585.2363232126045,3.527187712353221,7.473331150219691,10
826,32.0,11.04699730052795,2.89462498072755,15.016470126346038,3395.731906258691,3.9218793911995107,7.344042192607822,10
827,6.0,12.600155072450885,2.7117835388997182,17.108278192531973,3491.0755037773993,4.180874390122524,7.909539401019348,10
828,15.0,13.044892756535978,3.000301390202748,18.60593815363513,3515.262832478795,4.050789076732974,7.551839918557379,10
829,0.0,11.94733070240339,3.1831963458527297,20.935264700981364,3034.695474936034,4.262424385033414,7.823640903642658,10
830,30.0,13.21823741767327,3.0959070880363924,13.751954963261612,3806.512974526591,3.4793732937970723,7.522084784064712,10
831,3.0,11.753624365177531,2.776502212689949,18.0811831166594,2906.093428529881,3.790294720226249,7.823264502605886,10
832,2.0,13.131876978970745,3.140499847129577,15.92288682683566,3461.2072156347303,4.012349891309119,7.299235040509445,10
833,10.0,13.131876978970745,2.89462498072755,13.93517621063877,3061.5872633685744,3.5013512525340076,7.201465012010427,10
834,14.0,12.137719339956176,3.2241513727915367,18.714319358773146,2873.475602595371,3.973697068514007,7.574497497374144,10
835,39.0,11.94733070240339,3.140499847129577,18.817070049243387,3764.908162319595,4.188413889470587,6.972262938557322,10
836,19.0,12.600155072450885,2.7117835388997182,21.169019106820507,3838.659202586024,3.8011713711317525,7.202009393887157,10
837,18.0,11.15086729776222,3.049241674807689,20.16391606918482,3190.7076187375674,3.4286411140444026,7.581271091649971,10
838,31.0,11.253719309245886,2.7117835388997182,20.813527939184116,2807.237291682865,3.434818528838948,7.294857408251568,10
